カード名,R,型番,エキスパンション,21-01-30,21-01-31,21-02-01,21-02-02,21-02-03,21-02-04,21-02-05,21-02-06,21-02-07,21-02-08,21-02-09
おじょうさま,SR,100/094,SM6,3000.0,3000.0,3000.0,3000.0,3000.0,3500.0,4500.0,4500.0,4500,4500,4500
おじょうさま,TR,063/064,SM11a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
オダマキ博士の観察,SR,078/070,XY5,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
おとなのおねえさん,SR,083/076,s3a,400.0,400.0,400.0,400.0,500.0,500.0,500.0,500.0,500,500,500
おとなのおねえさん,HR,089/076,s3a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
オニオン,SR,084/076,s3a,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
オニオン,HR,090/076,s3a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
オリーヴ,SR,105/096,S2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
オリーヴ,HR,111/096,S2,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
かいじゅうマニア,SR,061/054,SM10b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
カキ,SR,056/051,SM3H,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300,1300
カキ,TR,094/095,SM10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
鍛冶屋,SR,182/171,XY,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
カスミ＆カンナ,_,147/173,SM12a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
カスミ＆カンナ,SR,191/173,SM12a,2500.0,2500.0,2500.0,3000.0,4000.0,3800.0,3800.0,3600.0,4000,4000,4000
カスミのおねがい,SR,104/094,SM11,2300.0,2300.0,2300.0,2650.0,2850.0,2800.0,2800.0,2800.0,3000,3000,3000
カスミの水さばき,_,021/031,SMK,30.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100,100,100
カスミのやる気,SR,099/087,CP6,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000,17000,17000
化石研究員,SR,101/096,XY3,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
カツラの一発勝負,SR,058/053,SM6a,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
カツラのクイズショー,P,318/SM-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
カヒリ,SR,065/060,SM7a,700.0,700.0,700.0,700.0,800.0,800.0,800.0,800.0,800,800,800
カブ,SR,077/070,s2a,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
カブ,HR,082/070,s2a,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
カリン,SR,183/171,BESTXY,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000,9000,9000
カルネ,SR,101/094,SM6,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1500.0,1500.0,1650,1650,1650
かんこうきゃく,TR,094/094,SM11,400.0,400.0,400.0,400.0,400.0,500.0,400.0,400.0,400,400,400
かんこうきゃく,SR,192/173,SM12a,11000.0,11000.0,11000.0,12000.0,15000.0,15000.0,15000.0,15000.0,16500,16500,16500
ギーマ,SR,061/054,SM10a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
きとうし,SR,105/094,SM11,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
キョウの罠,U,050/055,SM9a,10.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
キョウの罠,SR,063/055,SM9a,500.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ククイ博士,SR,066/060,SM1S,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350,1350,1350
グズマ,SR,056/051,SM3N,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200,2200,2200
グズマ,SR,152/150,SM8b,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
グズマ,P,396/SM-P,PROMO,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000,56000,56000
グズマ＆ハラ,U,087/095,SM12,280.0,300.0,300.0,300.0,250.0,200.0,200.0,200.0,200,200,200
グズマ＆ハラ,SR,105/095,SM12,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300,1300
グズマ&ハラ,P,087/S-P,PROMO,500.0,500.0,500.0,700.0,700.0,700.0,700.0,700.0,700,700,700
クセロシキ,SR,094/088,XY4,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
クチナシ,SR,057/052,SM8a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
グラジオ,SR,055/050,SM4S,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500,3500,3500
グラジオ,TR,052/054,SM10b,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
グリーンの戦略,SR,106/094,SM11,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,1000,1000,1000
グリーンの戦略,SR,193/173,SM12a,2500.0,2700.0,2700.0,2700.0,2850.0,2850.0,2800.0,2800.0,3000,2500,2500
ゲーチス,SR,055/051,BW8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
コーチトレーナー,SR,062/054,SM10a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
コルニ,SR,102/096,XY3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000,10000,10000
こわいおねえさん,SR,184/171,BESTXY,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000,10000,10000
サイトウ,U,093/100,s4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
サイトウ,SR,109/100,s4,2700.0,2700.0,2700.0,2700.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
サイトウ,HR,116/100,s4,2000.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850,1850,1850
ザオボー,SR,103/095,SM8,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
サカキの計画,SR,064/059,_,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
サカキの計画,プロモーション,277/XY-P,※サカキ＆ペルシアン,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000,200000,200000
サカキの追放,SR,105/095,SM10,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
サナ,SR,185/171,BESTXY,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000,25000,25000
ジムトレーナー,P,102/S-P,PROMO,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
ジムトレーナー,SR,192/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ジャッジマン,SR,066/060,SM7a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ジュジュベ＆ハチクマン,SR,194/173,SM12a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
シロナ,SR,070/066,SM5M,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500,8500,8500
シロナ,SR,153/150,SM8b,4500.0,4800.0,4800.0,4800.0,5500.0,6000.0,6000.0,6000.0,6000,6000,6000
シロナ,TR,095/095,SM10,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,200,200
シロナ＆カトレア,U,088/095,SM12,100.0,100.0,100.0,100.0,80.0,50.0,50.0,50.0,50,30,30
シロナ＆カトレア,SR,106/095,SM12,2300.0,2500.0,2500.0,3000.0,3650.0,3650.0,3650.0,3650.0,3650,3650,3650
シロナ&カトレア,P,088/S-P,PROMO,300.0,300.0,300.0,700.0,700.0,700.0,700.0,700.0,700,700,700
スイレン,P,036/SM-P,PROMO,10.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,50,50,50
スイレン,M,106/114,SM4+,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
スイレン,SR,118/114,SM4+,12000.0,12000.0,12000.0,13000.0,15000.0,15000.0,15000.0,15000.0,16000,16000,16000
スカル団のしたっぱ,SR,065/060,SM1M,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
センパイとコウハイ,SR,077/070,XY5,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000,8000,8000
ソニア,U,065/070,s1a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ソニア,SR,077/070,s1a,5600.0,5600.0,5600.0,5600.0,6500.0,6500.0,6500.0,6500.0,6500,6500,6500
ソニア,HR,082/070,s1a,3200.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
ソニア,P,046/S-P,PROMO,200.0,200.0,200.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ソニア,_,018/020,SC悪,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ダイゴの決断,SR,102/096,SM7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
タケシのガッツ,SR,100/087,_,6000.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0,0,0
タケシのガッツ,SR,108/095,SM9,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
タケシのトレーニング,_,025/031,SMK,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ダンデ,R,094/100,s4,150.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ダンデ,SR,110/100,s4,1500.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400,1400,1400
ダンデ,HR,117/100,s4,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
チェレン,SR,063/059,BW6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
地底探検隊,SR,073/066,SM6b,2200.0,2200.0,2200.0,2200.0,2350.0,2350.0,2350.0,2350.0,2350,2350,2350
釣り人,SR,154/150,SM8b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
TVレポーター,SR,074/066,SM6b,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
デンジ,SR,071/066,SM5M,700.0,750.0,750.0,750.0,800.0,800.0,800.0,800.0,800,800,800
デンジ,TR,095/095,SM9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
とりつかい,U,094/100,s3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
とりつかい,_,172/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
とりつかい,SR,193/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
とりつかい,M,172/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ナギ,SR,088/078,XY6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,4000,4000
ナタネ,SR,070/066,SM5S,2250.0,2500.0,2500.0,2500.0,2500.0,2500.0,3000.0,3000.0,3000,3000,3000
ナツメ&ハチク,P,142/S-P,PROMO,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ナツメの暗示,SR,109/095,SM9,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,1000.0,1500,1500,1500
ナリヤ・オーキド,P,244/SM-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ネズ,SR,109/100,s3,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
ネズ,HR,115/100,s3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ネズ,SR,194/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ノボリとクダリ,SR,155/150,SM8b,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ハウ,P,020/SM-P,PROMO,2300.0,2300.0,2300.0,2300.0,2500.0,2500.0,2800.0,2800.0,2800,2800,2800
ハウ,P,394/SM-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
博士の研究/マグノリア博士,R,059/060,S1W,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
博士の研究/マグノリア博士,SR,067/060,S1W,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400,2400,2400
博士の研究/マグノリア博士,HR,071/060,S1W,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750,1750,1750
博士の研究/マグノリア博士,P,128/S-P,PROMO,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
博士の研究/マグノリア博士,_,174/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
バトルレポーター,SR,103/096,XY3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ハプウ,SR,195/173,SM12a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,500,500,500
ハラ,SR,055/050,SM2K,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ハラ,P,082/SM-P,PROMO,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ハンサム,SR,072/066,SM5M,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ビート,SR,068/060,S1W,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850,850,850
ビート,HR,072/060,S1W,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
ビート,P,027/S-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ビート,P,138/S-P,PROMO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ヒガナ,SR,059/053,SM6a,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200,4200,4200
ビッケ,SR,057/051,SM3N,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500,4500,4500
フウとラン,SR,103/096,SM7,500.0,500.0,500.0,500.0,600.0,600.0,600.0,800.0,800,800,800
フウとラン,TR,054/054,SM10a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
フウロ,P,164/XY-P,_,12000.0,12000.0,12000.0,12000.0,12000.0,13500.0,13500.0,13500.0,13500,13500,13500
フウロ,SR,076/070,BW7,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
フウロ,U,066/070,s1a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
フウロ,SR,195/190,s4a,2400.0,2400.0,3000.0,3000.0,3350.0,3500.0,3500.0,3500.0,3500,3250,3500
ふくよかミュージシャン,P,119/S-P,PROMO,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800,1800,1800
フラダリ,SR,085/080,XY2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500,2500,2500
フラダリの奥の手,SR,095/088,XY4,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
フラダリ◆,PR,089/094,SM6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ブルーの探索,U,048/054,SM9b,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,30,30
ブルーの探索,SR,061/054,SM9b,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,8000,8000,9000
ブルーの探索,_,154/173,SM12a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,30,30
ブルーの探索,SR,196/173,SM12a,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,8000,8000,9000
ブルーの探索,_,020/024,SB,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,30,30
ブルーの探索,M,154/173,SM12a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,30,30
プルメリ,SR,057/051,SM3H,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400,1400,1400
フレア団のしたっぱ,SR,186/171,XY,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ベル,SR,063/059,BW6,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000,8000,8000
ボールガイ,_,175/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ボールガイ,SR,196/190,s4a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,400.0,400,400,400
ボールガイ,M,175/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ポケモンごっこ,SR,197/190,s4a,1250.0,1250.0,1250.0,1250.0,2000.0,2000.0,2200.0,2000.0,2000,2000,2000
ポケモンセンターのお姉さん,SR,086/080,XY2,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500,5000,5000
ポケモンセンターのお姉さん,P,069/S-P,PROMO,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,4000.0,4000.0,4000,4000,4000
ポケモンだいすきクラブ,SR,087/080,XY2,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ポケモンだいすきクラブ,SR,071/066,SM5S,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ポケモンブリーダー,SR,077/072,SM3+,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600,1600,1600
ポケモンブリーダーの育成,U,068/070,s2a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ポケモンブリーダーの育成,SR,078/070,s2a,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ポケモンブリーダーの育成,HR,083/070,s2a,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
ポケモンレンジャー,SR,058/054,XY11紫,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
ポケモンレンジャー,SR,058/054,XY11青,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
ボスの指令/サカキ,R,092/096,S2,580.0,600.0,600.0,600.0,600.0,600.0,550.0,550.0,650,650,600
ボスの指令/サカキ,SR,106/096,S2,4000.0,4000.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800,3800,3800
ボスの指令/サカキ,HR,112/096,S2,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000,3000,3000
ボスの指令/サカキ,_,176/190,s4a,580.0,600.0,600.0,600.0,600.0,600.0,550.0,550.0,650,650,600
ボスの指令/フラダリ,_,018/021,sEF,550.0,550.0,550.0,550.0,500.0,500.0,500.0,500.0,600,600,600
ボスの指令/フラダリ,_,017/020,sEK,550.0,550.0,550.0,550.0,500.0,500.0,500.0,500.0,600,600,600
ホップ,P,005/S-P,PROMO,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ホップ,P,139/S-P,PROMO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ポプラ,SR,085/076,s3a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ポプラ,HR,091/076,s3a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ホミカ,U,046/049,SM11b,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5,10,5
ホミカ,SR,197/173,SM12a,2400.0,2600.0,2600.0,2600.0,3500.0,3500.0,3500.0,3200.0,3200,3200,3200
ぼんぐり職人,SR,075/066,SM6b,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
マーズ,SR,072/066,SM5S,1650.0,1650.0,1650.0,1650.0,2000.0,2000.0,2500.0,2500.0,2500,2350,2350
マーマネ,SR,057/049,SM2+,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
マーレイン,SR,062/054,SM9b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
マオ,SR,055/050,SM2L,7000.0,7000.0,7000.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500,8000,8000
マオ＆スイレン,U,089/095,SM12,320.0,350.0,300.0,300.0,300.0,250.0,250.0,250.0,250,250,250
マオ＆スイレン,SR,107/095,SM12,4200.0,4200.0,4200.0,4500.0,5000.0,5000.0,5000.0,5000.0,6500,6000,6000
マオ&スイレン,P,089/S-P,PROMO,500.0,500.0,500.0,900.0,900.0,900.0,900.0,900.0,900,900,900
マキシ,SR,056/050,SM5+,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
マサキのメンテナンス,SR,076/066,SM6b,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
マチスの作戦,U,051/055,SM9a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
マチスの作戦,_,119/127,SD,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
マツバ,SR,055/050,SM7b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
マツブサの隠し玉,SR,078/070,XY5,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650,650,650
マツリカ,SR,056/050,SM7b,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1500.0,1500.0,1800,1500,1500
マツリカ,SR,198/173,SM12a,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1500.0,1500.0,1800,1500,1500
マリィ,SR,068/060,S1H,12000.0,12000.0,12000.0,14000.0,14000.0,15000.0,15000.0,15000.0,15000,15000,15000
マリィ,HR,072/060,S1H,6500.0,6500.0,6500.0,7000.0,8000.0,8000.0,8000.0,8000.0,8000,8000,8000
マリィ,P,086/S-P,PROMO,300.0,300.0,300.0,800.0,800.0,800.0,800.0,800.0,800,800,800
マリィ,P,140/S-P,PROMO,3000.0,3000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,5000,5000
マリィ,SR,198/190,s4a,25000.0,25000.0,30000.0,30000.0,32000.0,32000.0,32000.0,32000.0,32000,30000,28000
ミカン,SR,058/052,SM8a,2000.0,2000.0,2200.0,2200.0,3000.0,3000.0,3000.0,3000.0,3000,2800,2800
ミツバ,P,157/S-P,PROMO,2400.0,2400.0,2200.0,2000.0,2000.0,1500.0,1500.0,1500.0,1500,1200,1200
ミツル,SR,089/078,XY6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ムサシとコジロウ,SR,062/054,SM10b,1700.0,1700.0,1700.0,2400.0,2500.0,2500.0,2500.0,2500.0,2500,2500,2500
メイ,R,047/049,SM11b,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
メイ,SR,067/049,SM11b,7000.0,7500.0,7500.0,8000.0,10000.0,8000.0,10000.0,10000.0,12000,12000,12000
メイ,_,121/127,SD,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
モノマネむすめ,SR,077/066,SM6b,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
ヤーコン,SR,199/173,SM12a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
やまおとこ,SR,156/150,SM8b,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
ヤロー,SR,078/070,s1a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ヤロー,HR,083/070,s1a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ヤロー,P,078/S-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ユリーカ,SR,102/094,SM6,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
溶接工,U,087/095,SM10,150.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,150,150,150
溶接工,SR,106/095,SM10,2500.0,2500.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,3000,3000,3000
溶接工,TR,064/064,SM11a,450.0,450.0,450.0,450.0,450.0,450.0,400.0,400.0,400,400,400
溶接工,_,157/173,SM12a,150.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,150,150,150
溶接工,SR,200/173,SM12a,1400.0,1400.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1250,1250,1250
溶接工,_,021/024,SB,150.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,150,150,150
溶接工,_,122/127,SD,150.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,150,150,150
ヨシダ警部補,SR,025/024,smP2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ライチ,P,053/SM-P,PROMO,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500,4500,4500
ラジュルネ,SR,158/150,SM8b,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100,1200,1200
ラニュイ,SR,160/150,SM8b,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100,1100,1100
リーリエ,SR,066/060,SM1M,45000.0,45000.0,45000.0,48000.0,50000.0,60000.0,60000.0,60000.0,60000,60000,60000
リーリエ,P,080/SM-P,PROMO,5000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000,6000,6000
リーリエ,SR,119/114,SM4+,120000.0,120000.0,120000.0,150000.0,160000.0,160000.0,160000.0,160000.0,160000,160000,160000
リーリエ,TR,053/054,SM10b,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250,250,250
リーリエ,P,397/SM-P,PROMO,480000.0,480000.0,480000.0,480000.0,480000.0,480000.0,500000.0,500000.0,500000,500000,500000
リーリエの全力,SR,068/049,SM11b,3500.0,3800.0,3800.0,3800.0,4200.0,3500.0,4500.0,4500.0,5000,5000,5000
ルザミーネ,SR,055/050,SM4A,10000.0,10000.0,10000.0,11000.0,12000.0,13000.0,13000.0,13000.0,13000,13000,13000
ルザミーネ,SR,120/114,SM4+,10000.0,10000.0,10000.0,11000.0,12000.0,13000.0,13000.0,13000.0,13000,13000,13000
ルザミーネ,TR,054/054,SM10b,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ルザミーネ◆,PR,092/095,SM8,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100,100,100
ルスワール,SR,159/150,SM8b,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1800.0,1800,1800,1800
ルチア,SR,104/096,SM7,20000.0,20000.0,20000.0,25000.0,25000.0,25000.0,25000.0,25000.0,28000,28000,28000
ルミタン,SR,157/150,SM8b,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,1000,1000
